time;median ;l_ci;u_ci
48.340;98.041;94.827;99.355
48.360;98.043;94.830;99.356
48.380;98.045;94.832;99.357
48.400;98.047;94.835;99.357
48.420;98.049;94.837;99.358
48.440;98.051;94.839;99.359
48.460;98.052;94.842;99.359
48.480;98.054;94.844;99.360
48.500;98.056;94.846;99.360
48.520;98.057;94.848;99.361
48.540;98.059;94.851;99.361
48.560;98.060;94.853;99.362
48.580;98.062;94.855;99.362
48.600;98.063;94.857;99.362
48.620;98.064;94.859;99.363
48.640;98.066;94.861;99.363
48.660;98.067;94.863;99.363
48.680;98.068;94.865;99.364
48.700;98.069;94.867;99.364
48.720;98.070;94.869;99.364
48.740;98.071;94.871;99.365
48.760;98.072;94.873;99.365
48.780;98.073;94.875;99.365
48.800;98.074;94.877;99.365
48.820;98.075;94.879;99.365
48.840;98.076;94.881;99.365
48.860;98.077;94.883;99.366
48.880;98.078;94.885;99.366
48.900;98.079;94.887;99.366
48.920;98.080;94.889;99.366
48.940;98.080;94.890;99.366
48.960;98.081;94.892;99.366
48.980;98.081;94.894;99.366
49.000;98.081;94.896;99.366
49.020;98.082;94.897;99.366
49.040;98.082;94.899;99.366
49.060;98.082;94.901;99.366
49.080;98.081;94.902;99.366
49.100;98.081;94.904;99.366
49.120;98.081;94.905;99.366
49.140;98.081;94.908;99.366
49.160;98.081;94.910;99.365
49.180;98.081;94.913;99.365
49.200;98.081;94.918;99.365
49.220;98.081;94.922;99.365
49.240;98.080;94.926;99.365
49.260;98.080;94.930;99.365
49.280;98.080;94.934;99.365
49.300;98.080;94.938;99.365
49.320;98.079;94.942;99.365
49.340;98.079;94.945;99.364
49.360;98.079;94.949;99.364
49.380;98.079;94.952;99.364
49.400;98.079;94.953;99.364
49.420;98.079;94.953;99.364
49.440;98.079;94.953;99.364
49.460;98.080;94.953;99.363
49.480;98.081;94.953;99.363
49.500;98.081;94.953;99.363
49.520;98.081;94.953;99.363
49.540;98.081;94.953;99.363
49.560;98.082;94.953;99.363
49.580;98.082;94.952;99.363
49.600;98.082;94.952;99.362
49.620;98.083;94.952;99.362
49.640;98.083;94.952;99.362
49.660;98.083;94.951;99.362
49.680;98.083;94.952;99.362
49.700;98.084;94.953;99.362
49.720;98.084;94.954;99.361
49.740;98.084;94.955;99.361
49.760;98.085;94.956;99.361
49.780;98.085;94.957;99.361
49.800;98.085;94.958;99.361
49.820;98.085;94.959;99.361
49.840;98.084;94.959;99.360
49.860;98.083;94.960;99.360
49.880;98.083;94.961;99.360
49.900;98.082;94.961;99.360
49.920;98.081;94.962;99.360
49.940;98.080;94.963;99.359
49.960;98.079;94.963;99.359
49.980;98.079;94.964;99.359
50.000;98.079;94.964;99.359
50.020;98.079;94.965;99.359
50.040;98.079;94.965;99.358
50.060;98.078;94.965;99.358
50.080;98.078;94.966;99.358
50.100;98.078;94.966;99.358
50.120;98.078;94.966;99.357
50.140;98.078;94.967;99.357
50.160;98.077;94.967;99.357
50.180;98.077;94.967;99.357
50.200;98.077;94.967;99.357
50.220;98.076;94.967;99.356
50.240;98.076;94.967;99.356
50.260;98.076;94.968;99.356
50.280;98.075;94.968;99.356
50.300;98.075;94.968;99.355
50.320;98.075;94.968;99.355
50.340;98.074;94.968;99.355
50.360;98.074;94.967;99.355
50.380;98.073;94.967;99.354
50.400;98.073;94.967;99.354
50.420;98.072;94.967;99.354
50.440;98.071;94.967;99.353
50.460;98.071;94.967;99.353
50.480;98.070;94.966;99.353
50.500;98.069;94.967;99.352
50.520;98.069;94.967;99.352
50.540;98.068;94.967;99.352
50.560;98.068;94.967;99.351
50.580;98.067;94.968;99.351
50.600;98.067;94.968;99.350
50.620;98.066;94.968;99.350
50.640;98.066;94.968;99.350
50.660;98.065;94.968;99.349
50.680;98.064;94.969;99.349
50.700;98.063;94.969;99.349
50.720;98.062;94.969;99.348
50.740;98.060;94.969;99.348
50.760;98.059;94.969;99.347
50.780;98.057;94.969;99.347
50.800;98.055;94.969;99.347
50.820;98.053;94.969;99.346
50.840;98.051;94.970;99.346
50.860;98.050;94.970;99.345
50.880;98.049;94.970;99.345
50.900;98.048;94.970;99.345
50.920;98.047;94.970;99.344
50.940;98.046;94.970;99.344
50.960;98.045;94.970;99.343
50.980;98.044;94.970;99.343
51.000;98.043;94.970;99.342
51.020;98.042;94.969;99.342
51.040;98.041;94.967;99.342
51.060;98.040;94.965;99.341
51.080;98.040;94.963;99.341
51.100;98.039;94.960;99.340
51.120;98.038;94.958;99.340
51.140;98.037;94.956;99.339
51.160;98.036;94.953;99.339
51.180;98.035;94.951;99.339
51.200;98.034;94.948;99.338
51.220;98.033;94.946;99.338
51.240;98.032;94.943;99.337
51.260;98.031;94.941;99.337
51.280;98.030;94.938;99.336
51.300;98.029;94.936;99.336
51.320;98.028;94.933;99.335
51.340;98.027;94.930;99.335
51.360;98.026;94.929;99.334
51.380;98.025;94.927;99.334
51.400;98.025;94.926;99.333
51.420;98.024;94.924;99.333
51.440;98.023;94.923;99.333
51.460;98.022;94.921;99.332
51.480;98.021;94.920;99.332
51.500;98.020;94.918;99.331
51.520;98.020;94.917;99.331
51.540;98.019;94.915;99.330
51.560;98.018;94.914;99.330
51.580;98.017;94.912;99.329
51.600;98.016;94.910;99.329
51.620;98.015;94.909;99.328
51.640;98.014;94.907;99.328
51.660;98.013;94.905;99.327
51.680;98.011;94.904;99.327
51.700;98.010;94.902;99.326
51.720;98.009;94.900;99.326
51.740;98.009;94.898;99.325
51.760;98.008;94.896;99.325
51.780;98.007;94.895;99.324
51.800;98.006;94.892;99.324
51.820;98.005;94.888;99.323
51.840;98.004;94.885;99.323
51.860;98.003;94.881;99.322
51.880;98.002;94.877;99.322
51.900;98.001;94.874;99.321
51.920;98.000;94.870;99.321
51.940;97.998;94.866;99.320
51.960;97.997;94.863;99.319
51.980;97.996;94.859;99.319
52.000;97.995;94.855;99.318
52.020;97.994;94.851;99.318
52.040;97.992;94.847;99.317
52.060;97.991;94.844;99.317
52.080;97.990;94.840;99.316
52.100;97.988;94.836;99.316
52.120;97.987;94.832;99.315
52.140;97.986;94.828;99.315
52.160;97.984;94.824;99.314
52.180;97.983;94.821;99.314
52.200;97.982;94.817;99.313
52.220;97.980;94.813;99.313
52.240;97.979;94.809;99.312
52.260;97.977;94.805;99.311
52.280;97.976;94.801;99.311
52.300;97.975;94.797;99.310
52.320;97.973;94.793;99.310
52.340;97.972;94.789;99.309
52.360;97.970;94.786;99.309
52.380;97.969;94.782;99.308
52.400;97.967;94.778;99.308
52.420;97.966;94.774;99.307
52.440;97.965;94.770;99.306
52.460;97.964;94.766;99.306
52.480;97.963;94.762;99.305
52.500;97.962;94.758;99.305
52.520;97.961;94.754;99.304
52.540;97.960;94.750;99.304
52.560;97.959;94.746;99.303
52.580;97.958;94.742;99.302
52.600;97.957;94.738;99.302
52.620;97.956;94.734;99.301
52.640;97.955;94.730;99.301
52.660;97.954;94.726;99.300
52.680;97.953;94.722;99.299
52.700;97.952;94.718;99.299
52.720;97.951;94.714;99.298
52.740;97.950;94.710;99.298
52.760;97.949;94.707;99.297
52.780;97.948;94.704;99.297
52.800;97.947;94.702;99.296
52.820;97.945;94.700;99.295
52.840;97.944;94.697;99.295
52.860;97.942;94.695;99.294
52.880;97.941;94.693;99.294
52.900;97.940;94.691;99.293
52.920;97.938;94.688;99.292
52.940;97.937;94.686;99.292
52.960;97.937;94.684;99.291
52.980;97.936;94.681;99.290
53.000;97.935;94.679;99.290
53.020;97.934;94.677;99.289
53.040;97.933;94.674;99.289
53.060;97.931;94.672;99.288
53.080;97.930;94.670;99.287
53.100;97.929;94.667;99.287
53.120;97.928;94.665;99.286
53.140;97.927;94.663;99.286
53.160;97.926;94.660;99.285
53.180;97.925;94.658;99.284
53.200;97.924;94.656;99.284
53.220;97.923;94.653;99.283
53.240;97.922;94.651;99.282
53.260;97.921;94.649;99.282
53.280;97.919;94.646;99.281
53.300;97.917;94.644;99.281
53.320;97.915;94.641;99.280
53.340;97.912;94.639;99.279
53.360;97.910;94.637;99.279
53.380;97.909;94.634;99.278
53.400;97.907;94.632;99.278
53.420;97.905;94.630;99.277
53.440;97.904;94.627;99.277
53.460;97.902;94.625;99.276
53.480;97.901;94.623;99.276
53.500;97.899;94.620;99.275
53.520;97.897;94.618;99.275
53.540;97.896;94.616;99.275
53.560;97.895;94.613;99.274
53.580;97.894;94.611;99.274
53.600;97.893;94.609;99.273
53.620;97.891;94.606;99.273
53.640;97.890;94.604;99.272
53.660;97.889;94.601;99.272
53.680;97.887;94.599;99.271
53.700;97.886;94.597;99.271
53.720;97.884;94.594;99.271
53.740;97.883;94.592;99.270
53.760;97.881;94.590;99.270
53.780;97.880;94.587;99.269
53.800;97.879;94.585;99.269
53.820;97.877;94.582;99.268
53.840;97.876;94.580;99.268
53.860;97.874;94.578;99.267
53.880;97.873;94.575;99.267
53.900;97.871;94.573;99.267
53.920;97.870;94.570;99.266
53.940;97.868;94.568;99.266
53.960;97.867;94.565;99.265
53.980;97.865;94.563;99.265
54.000;97.864;94.561;99.264
54.020;97.862;94.558;99.264
54.040;97.861;94.556;99.263
54.060;97.859;94.553;99.263
54.080;97.858;94.551;99.262
54.100;97.856;94.548;99.262
54.120;97.854;94.546;99.262
54.140;97.852;94.544;99.261
54.160;97.851;94.541;99.261
54.180;97.849;94.539;99.260
54.200;97.847;94.536;99.260
54.220;97.846;94.534;99.259
54.240;97.845;94.531;99.259
54.260;97.843;94.529;99.258
54.280;97.842;94.526;99.258
54.300;97.840;94.524;99.257
54.320;97.839;94.521;99.257
54.340;97.837;94.519;99.256
54.360;97.835;94.516;99.256
54.380;97.833;94.514;99.255
54.400;97.831;94.512;99.255
54.420;97.829;94.509;99.255
54.440;97.827;94.507;99.254
54.460;97.826;94.504;99.254
54.480;97.824;94.502;99.253
54.500;97.823;94.499;99.253
54.520;97.822;94.497;99.252
54.540;97.820;94.494;99.252
54.560;97.818;94.492;99.251
54.580;97.817;94.489;99.251
54.600;97.815;94.487;99.250
54.620;97.813;94.484;99.250
54.640;97.811;94.482;99.249
54.660;97.809;94.479;99.249
54.680;97.808;94.477;99.248
54.700;97.806;94.474;99.248
54.720;97.804;94.472;99.247
54.740;97.803;94.469;99.247
54.760;97.801;94.466;99.246
54.780;97.800;94.464;99.246
54.800;97.799;94.460;99.245
54.820;97.797;94.456;99.245
54.840;97.796;94.453;99.244
54.860;97.794;94.449;99.244
54.880;97.793;94.445;99.243
54.900;97.792;94.442;99.243
54.920;97.790;94.438;99.242
54.940;97.788;94.434;99.242
54.960;97.787;94.432;99.242
54.980;97.784;94.430;99.241
55.000;97.782;94.428;99.241
55.020;97.780;94.426;99.240
55.040;97.778;94.424;99.240
55.060;97.777;94.422;99.239
55.080;97.775;94.420;99.239
55.100;97.773;94.418;99.238
55.120;97.772;94.416;99.238
55.140;97.770;94.414;99.237
55.160;97.769;94.412;99.237
55.180;97.767;94.409;99.236
55.200;97.766;94.407;99.236
55.220;97.764;94.405;99.235
55.240;97.762;94.403;99.235
55.260;97.761;94.401;99.234
55.280;97.759;94.399;99.234
55.300;97.757;94.397;99.233
55.320;97.756;94.394;99.232
55.340;97.754;94.392;99.232
55.360;97.752;94.389;99.231
55.380;97.751;94.386;99.231
55.400;97.749;94.384;99.230
55.420;97.747;94.381;99.230
55.440;97.745;94.379;99.229
55.460;97.743;94.376;99.229
55.480;97.742;94.373;99.228
55.500;97.740;94.371;99.228
55.520;97.738;94.368;99.227
55.540;97.736;94.365;99.227
55.560;97.734;94.363;99.226
55.580;97.732;94.360;99.226
55.600;97.730;94.357;99.225
55.620;97.729;94.355;99.225
55.640;97.727;94.352;99.224
55.660;97.724;94.350;99.224
55.680;97.722;94.347;99.223
55.700;97.720;94.344;99.223
55.720;97.718;94.342;99.222
55.740;97.716;94.339;99.222
55.760;97.715;94.336;99.221
55.780;97.713;94.334;99.221
55.800;97.711;94.331;99.220
55.820;97.709;94.328;99.220
55.840;97.707;94.326;99.219
55.860;97.705;94.323;99.219
55.880;97.703;94.320;99.218
55.900;97.701;94.318;99.218
55.920;97.700;94.315;99.217
55.940;97.698;94.312;99.216
55.960;97.696;94.310;99.216
55.980;97.694;94.307;99.215
56.000;97.693;94.304;99.215
56.020;97.690;94.302;99.214
56.040;97.688;94.299;99.214
56.060;97.686;94.296;99.213
56.080;97.683;94.294;99.213
56.100;97.681;94.291;99.212
56.120;97.679;94.288;99.212
56.140;97.676;94.286;99.211
56.160;97.674;94.283;99.211
56.180;97.672;94.280;99.210
56.200;97.670;94.278;99.210
56.220;97.668;94.275;99.209
56.240;97.667;94.272;99.208
56.260;97.665;94.270;99.208
56.280;97.663;94.267;99.207
56.300;97.662;94.264;99.207
56.320;97.660;94.262;99.206
56.340;97.659;94.259;99.206
56.360;97.657;94.256;99.205
56.380;97.655;94.254;99.205
56.400;97.654;94.251;99.204
56.420;97.652;94.248;99.204
56.440;97.650;94.245;99.203
56.460;97.649;94.243;99.203
56.480;97.647;94.240;99.202
56.500;97.645;94.237;99.201
56.520;97.644;94.235;99.201
56.540;97.642;94.232;99.200
56.560;97.640;94.229;99.200
56.580;97.639;94.227;99.199
56.600;97.637;94.224;99.199
56.620;97.635;94.221;99.198
56.640;97.634;94.219;99.198
56.660;97.632;94.216;99.197
56.680;97.630;94.213;99.196
56.700;97.629;94.210;99.196
56.720;97.627;94.208;99.195
56.740;97.625;94.205;99.195
56.760;97.624;94.202;99.194
56.780;97.622;94.200;99.194
56.800;97.619;94.197;99.193
56.820;97.617;94.194;99.193
56.840;97.615;94.192;99.192
56.860;97.613;94.189;99.192
56.880;97.611;94.186;99.191
56.900;97.609;94.183;99.190
56.920;97.606;94.181;99.190
56.940;97.604;94.178;99.189
56.960;97.602;94.175;99.189
56.980;97.600;94.173;99.188
57.000;97.598;94.170;99.187
57.020;97.595;94.167;99.187
57.040;97.593;94.165;99.186
57.060;97.592;94.162;99.185
57.080;97.590;94.159;99.184
57.100;97.589;94.155;99.184
57.120;97.587;94.149;99.183
57.140;97.586;94.143;99.182
57.160;97.584;94.137;99.181
57.180;97.582;94.131;99.181
57.200;97.581;94.125;99.180
57.220;97.579;94.118;99.179
57.240;97.577;94.112;99.178
57.260;97.575;94.106;99.178
57.280;97.572;94.100;99.177
57.300;97.570;94.093;99.176
57.320;97.567;94.087;99.175
57.340;97.565;94.081;99.175
57.360;97.563;94.075;99.174
57.380;97.560;94.069;99.173
57.400;97.558;94.062;99.172
57.420;97.555;94.056;99.172
57.440;97.553;94.050;99.171
57.460;97.550;94.044;99.170
57.480;97.548;94.037;99.169
57.500;97.545;94.031;99.168
57.520;97.543;94.025;99.168
57.540;97.540;94.018;99.167
57.560;97.538;94.012;99.166
57.580;97.535;94.006;99.165
57.600;97.533;93.999;99.165
57.620;97.530;93.993;99.164
57.640;97.528;93.987;99.163
57.660;97.525;93.980;99.162
57.680;97.522;93.974;99.161
57.700;97.520;93.968;99.161
57.720;97.517;93.961;99.160
57.740;97.515;93.955;99.159
57.760;97.512;93.948;99.158
57.780;97.510;93.942;99.158
57.800;97.507;93.936;99.157
57.820;97.505;93.929;99.156
57.840;97.502;93.923;99.155
57.860;97.500;93.916;99.154
57.880;97.497;93.910;99.154
57.900;97.495;93.903;99.153
57.920;97.493;93.897;99.152
57.940;97.491;93.890;99.151
57.960;97.489;93.884;99.150
57.980;97.487;93.878;99.150
58.000;97.486;93.871;99.149
58.020;97.484;93.864;99.148
58.040;97.482;93.858;99.147
58.060;97.480;93.851;99.146
58.080;97.478;93.845;99.146
58.100;97.477;93.838;99.145
58.120;97.475;93.832;99.144
58.140;97.473;93.825;99.143
58.160;97.471;93.819;99.142
58.180;97.468;93.813;99.142
58.200;97.467;93.812;99.141
58.220;97.465;93.810;99.140
58.240;97.463;93.809;99.139
58.260;97.461;93.807;99.138
58.280;97.459;93.806;99.138
58.300;97.456;93.805;99.137
58.320;97.455;93.803;99.136
58.340;97.453;93.802;99.135
58.360;97.452;93.800;99.134
58.380;97.450;93.799;99.134
58.400;97.448;93.798;99.133
58.420;97.446;93.796;99.132
58.440;97.443;93.795;99.131
58.460;97.441;93.793;99.131
58.480;97.439;93.792;99.130
58.500;97.437;93.791;99.130
58.520;97.436;93.789;99.129
58.540;97.434;93.788;99.129
58.560;97.431;93.786;99.128
58.580;97.429;93.785;99.128
58.600;97.427;93.784;99.127
58.620;97.424;93.782;99.127
58.640;97.422;93.781;99.126
58.660;97.420;93.779;99.126
58.680;97.417;93.778;99.125
58.700;97.415;93.777;99.125
58.720;97.413;93.775;99.124
58.740;97.410;93.774;99.124
58.760;97.408;93.772;99.123
58.780;97.406;93.771;99.123
58.800;97.403;93.770;99.123
58.820;97.401;93.768;99.122
58.840;97.399;93.767;99.122
58.860;97.396;93.765;99.121
58.880;97.394;93.764;99.121
58.900;97.392;93.763;99.120
58.920;97.389;93.761;99.120
58.940;97.387;93.760;99.119
58.960;97.385;93.758;99.119
58.980;97.383;93.757;99.118
59.000;97.382;93.756;99.118
59.020;97.380;93.754;99.117
59.040;97.378;93.753;99.117
59.060;97.376;93.751;99.116
59.080;97.374;93.750;99.116
59.100;97.373;93.748;99.115
59.120;97.371;93.747;99.115
59.140;97.369;93.746;99.115
59.160;97.367;93.744;99.114
59.180;97.366;93.743;99.114
59.200;97.364;93.741;99.113
59.220;97.362;93.740;99.113
59.240;97.360;93.739;99.112
59.260;97.358;93.737;99.112
59.280;97.357;93.736;99.111
59.300;97.354;93.734;99.111
59.320;97.351;93.733;99.110
59.340;97.349;93.731;99.110
59.360;97.346;93.730;99.109
59.380;97.344;93.729;99.109
59.400;97.342;93.727;99.108
59.420;97.340;93.726;99.108
59.440;97.337;93.719;99.108
59.460;97.335;93.712;99.107
59.480;97.333;93.704;99.107
59.500;97.331;93.697;99.106
59.520;97.329;93.689;99.106
59.540;97.326;93.681;99.105
59.560;97.324;93.674;99.105
59.580;97.322;93.666;99.104
59.600;97.319;93.659;99.104
59.620;97.317;93.651;99.103
59.640;97.315;93.643;99.103
59.660;97.313;93.636;99.102
59.680;97.311;93.628;99.102
59.700;97.309;93.620;99.102
59.720;97.307;93.613;99.101
59.740;97.305;93.605;99.101
59.760;97.303;93.597;99.100
59.780;97.301;93.590;99.100
59.800;97.299;93.582;99.099
59.820;97.297;93.574;99.099
59.840;97.295;93.567;99.098
59.860;97.293;93.559;99.098
59.880;97.291;93.551;99.097
59.900;97.289;93.545;99.097
59.920;97.287;93.542;99.096
59.940;97.285;93.539;99.096
59.960;97.283;93.536;99.096
59.980;97.281;93.533;99.095
60.000;97.279;93.530;99.095
60.020;97.277;93.526;99.094
60.040;97.275;93.523;99.094
60.060;97.274;93.520;99.093
60.080;97.272;93.517;99.093
60.100;97.270;93.514;99.092
60.120;97.269;93.511;99.092
60.140;97.267;93.508;99.091
60.160;97.265;93.505;99.091
60.180;97.262;93.502;99.091
60.200;97.260;93.499;99.090
60.220;97.258;93.496;99.090
60.240;97.256;93.493;99.089
60.260;97.253;93.490;99.089
60.280;97.251;93.487;99.088
60.300;97.249;93.484;99.088
60.320;97.248;93.481;99.087
60.340;97.246;93.478;99.087
60.360;97.244;93.475;99.086
60.380;97.242;93.471;99.086
60.400;97.240;93.468;99.086
60.420;97.238;93.465;99.085
60.440;97.237;93.462;99.085
60.460;97.235;93.459;99.084
60.480;97.233;93.456;99.084
60.500;97.231;93.453;99.083
60.520;97.230;93.450;99.083
60.540;97.228;93.447;99.082
60.560;97.226;93.444;99.082
60.580;97.225;93.441;99.081
60.600;97.223;93.437;99.081
60.620;97.222;93.434;99.081
60.640;97.220;93.431;99.080
60.660;97.218;93.428;99.080
60.680;97.216;93.425;99.079
60.700;97.214;93.422;99.079
60.720;97.212;93.419;99.078
60.740;97.210;93.416;99.077
60.760;97.208;93.413;99.077
60.780;97.206;93.410;99.076
60.800;97.204;93.406;99.076
60.820;97.202;93.403;99.075
60.840;97.201;93.400;99.074
60.860;97.199;93.397;99.074
60.880;97.197;93.394;99.073
60.900;97.195;93.391;99.072
60.920;97.193;93.388;99.072
60.940;97.192;93.385;99.071
60.960;97.190;93.381;99.071
60.980;97.188;93.378;99.070
61.000;97.186;93.375;99.069
61.020;97.184;93.372;99.069
61.040;97.183;93.369;99.068
61.060;97.181;93.366;99.068
61.080;97.179;93.363;99.067
61.100;97.177;93.359;99.066
61.120;97.175;93.356;99.066
61.140;97.174;93.353;99.065
61.160;97.172;93.350;99.065
61.180;97.170;93.347;99.064
61.200;97.168;93.344;99.063
61.220;97.167;93.340;99.063
61.240;97.165;93.337;99.062
61.260;97.163;93.334;99.062
61.280;97.161;93.331;99.061
61.300;97.159;93.328;99.060
61.320;97.158;93.325;99.060
61.340;97.156;93.321;99.059
61.360;97.154;93.318;99.059
61.380;97.151;93.315;99.058
61.400;97.149;93.312;99.057
61.420;97.148;93.309;99.057
61.440;97.146;93.305;99.056
61.460;97.145;93.302;99.055
61.480;97.143;93.299;99.055
61.500;97.142;93.296;99.054
61.520;97.140;93.293;99.054
61.540;97.138;93.290;99.053
61.560;97.136;93.286;99.052
61.580;97.134;93.283;99.052
61.600;97.133;93.280;99.051
61.620;97.130;93.275;99.051
61.640;97.128;93.271;99.050
61.660;97.126;93.267;99.049
61.680;97.124;93.262;99.049
61.700;97.121;93.258;99.048
61.720;97.119;93.253;99.048
61.740;97.117;93.249;99.047
61.760;97.114;93.245;99.046
61.780;97.112;93.240;99.046
61.800;97.111;93.236;99.045
61.820;97.110;93.227;99.044
61.840;97.109;93.217;99.044
61.860;97.107;93.206;99.043
61.880;97.106;93.196;99.043
61.900;97.105;93.191;99.042
61.920;97.103;93.189;99.041
61.940;97.102;93.188;99.041
61.960;97.101;93.186;99.040
61.980;97.099;93.185;99.040
62.000;97.097;93.183;99.039
62.020;97.095;93.176;99.038
62.040;97.093;93.167;99.038
62.060;97.089;93.158;99.037
62.080;97.086;93.149;99.037
62.100;97.084;93.140;99.036
62.120;97.082;93.131;99.035
62.140;97.080;93.122;99.035
62.160;97.078;93.113;99.034
62.180;97.077;93.104;99.033
62.200;97.075;93.095;99.033
62.220;97.073;93.086;99.032
62.240;97.072;93.081;99.032
62.260;97.070;93.077;99.031
62.280;97.068;93.072;99.030
62.300;97.066;93.068;99.030
62.320;97.065;93.064;99.029
62.340;97.063;93.060;99.029
62.360;97.061;93.056;99.028
62.380;97.060;93.052;99.027
62.400;97.058;93.048;99.027
62.420;97.056;93.044;99.026
62.440;97.054;93.040;99.026
62.460;97.053;93.036;99.025
62.480;97.051;93.031;99.024
62.500;97.049;93.027;99.024
62.520;97.047;93.023;99.023
62.540;97.044;93.019;99.023
62.560;97.042;93.015;99.022
62.580;97.040;93.011;99.021
62.600;97.039;93.007;99.021
62.620;97.036;93.003;99.020
62.640;97.035;92.999;99.020
62.660;97.033;92.995;99.019
62.680;97.032;92.991;99.018
62.700;97.030;92.987;99.018
62.720;97.029;92.983;99.017
62.740;97.027;92.979;99.016
62.760;97.026;92.975;99.016
62.780;97.024;92.971;99.015
62.800;97.023;92.967;99.015
62.820;97.022;92.963;99.014
62.840;97.020;92.958;99.013
62.860;97.018;92.954;99.013
62.880;97.016;92.950;99.012
62.900;97.014;92.946;99.012
62.920;97.013;92.942;99.011
62.940;97.011;92.938;99.010
62.960;97.010;92.934;99.010
62.980;97.008;92.928;99.009
63.000;97.005;92.922;99.009
63.020;97.003;92.915;99.008
63.040;97.001;92.909;99.007
63.060;96.998;92.902;99.007
63.080;96.996;92.895;99.006
63.100;96.994;92.889;99.006
63.120;96.991;92.882;99.005
63.140;96.989;92.875;99.004
63.160;96.987;92.869;99.004
63.180;96.984;92.862;99.003
63.200;96.982;92.855;99.003
63.220;96.980;92.849;99.002
63.240;96.977;92.842;99.001
63.260;96.975;92.835;99.001
63.280;96.972;92.829;99.000
63.300;96.970;92.822;99.000
63.320;96.967;92.815;98.999
63.340;96.964;92.808;98.998
63.360;96.961;92.802;98.998
63.380;96.958;92.795;98.997
63.400;96.957;92.788;98.997
63.420;96.955;92.781;98.996
63.440;96.954;92.775;98.995
63.460;96.953;92.768;98.995
63.480;96.951;92.761;98.994
63.500;96.949;92.754;98.994
63.520;96.947;92.747;98.993
63.540;96.945;92.740;98.993
63.560;96.943;92.733;98.992
63.580;96.941;92.726;98.991
63.600;96.939;92.719;98.991
63.620;96.937;92.712;98.990
63.640;96.935;92.705;98.990
63.660;96.933;92.698;98.989
63.680;96.930;92.691;98.988
63.700;96.928;92.684;98.988
63.720;96.926;92.677;98.987
63.740;96.924;92.669;98.987
63.760;96.922;92.662;98.986
63.780;96.920;92.655;98.985
63.800;96.918;92.648;98.985
63.820;96.916;92.641;98.984
63.840;96.914;92.634;98.984
63.860;96.912;92.627;98.983
63.880;96.910;92.619;98.982
63.900;96.907;92.612;98.982
63.920;96.905;92.605;98.981
63.940;96.903;92.598;98.981
63.960;96.902;92.591;98.980
63.980;96.900;92.583;98.979
64.000;96.898;92.575;98.978
64.020;96.897;92.568;98.977
64.040;96.895;92.560;98.976
64.060;96.893;92.552;98.975
64.080;96.891;92.544;98.974
64.100;96.890;92.536;98.974
64.120;96.888;92.528;98.973
64.140;96.886;92.520;98.972
64.160;96.884;92.512;98.971
64.180;96.883;92.504;98.970
64.200;96.881;92.497;98.969
64.220;96.879;92.489;98.968
64.240;96.877;92.481;98.968
64.260;96.876;92.473;98.967
64.280;96.874;92.466;98.966
64.300;96.872;92.458;98.965
64.320;96.870;92.450;98.964
64.340;96.869;92.442;98.963
64.360;96.867;92.434;98.962
64.380;96.865;92.427;98.961
64.400;96.864;92.419;98.961
64.420;96.862;92.411;98.960
64.440;96.859;92.402;98.959
64.460;96.856;92.393;98.958
64.480;96.853;92.383;98.957
64.500;96.851;92.373;98.956
64.520;96.848;92.363;98.955
64.540;96.845;92.353;98.955
64.560;96.843;92.343;98.954
64.580;96.840;92.333;98.953
64.600;96.837;92.323;98.952
64.620;96.834;92.314;98.951
64.640;96.832;92.304;98.950
64.660;96.829;92.294;98.949
64.680;96.826;92.284;98.948
64.700;96.823;92.274;98.948
64.720;96.821;92.264;98.947
64.740;96.818;92.254;98.946
64.760;96.815;92.244;98.945
64.780;96.812;92.234;98.944
64.800;96.810;92.224;98.943
64.820;96.807;92.214;98.942
64.840;96.804;92.204;98.941
64.860;96.801;92.194;98.940
64.880;96.798;92.184;98.940
64.900;96.795;92.174;98.939
64.920;96.792;92.164;98.938
64.940;96.788;92.154;98.937
64.960;96.785;92.144;98.936
64.980;96.782;92.134;98.935
65.000;96.779;92.124;98.934
65.020;96.777;92.119;98.933
65.040;96.774;92.113;98.932
65.060;96.772;92.108;98.932
65.080;96.770;92.103;98.931
65.100;96.767;92.097;98.930
65.120;96.765;92.092;98.930
65.140;96.762;92.087;98.929
65.160;96.760;92.082;98.929
65.180;96.758;92.076;98.928
65.200;96.756;92.071;98.928
65.220;96.754;92.066;98.927
65.240;96.753;92.060;98.927
65.260;96.751;92.055;98.926
65.280;96.750;92.050;98.926
65.300;96.748;92.044;98.925
65.320;96.746;92.039;98.925
65.340;96.744;92.034;98.924
65.360;96.741;92.028;98.924
65.380;96.739;92.023;98.923
65.400;96.737;92.017;98.923
65.420;96.735;92.009;98.922
65.440;96.733;92.001;98.922
65.460;96.730;91.992;98.921
65.480;96.728;91.984;98.921
65.500;96.726;91.976;98.920
65.520;96.724;91.968;98.920
65.540;96.721;91.960;98.919
65.560;96.719;91.952;98.919
65.580;96.717;91.943;98.918
65.600;96.714;91.935;98.918
65.620;96.710;91.927;98.917
65.640;96.707;91.919;98.917
65.660;96.704;91.911;98.916
65.680;96.701;91.902;98.915
65.700;96.698;91.894;98.914
65.720;96.694;91.886;98.913
65.740;96.691;91.878;98.912
65.760;96.688;91.869;98.911
65.780;96.685;91.861;98.910
65.800;96.681;91.853;98.909
