time;median;l_ci;u_ci
20.023;96.266;89.947;98.833
20.023;96.263;89.940;98.832
20.024;96.261;89.933;98.831
20.025;96.259;89.926;98.830
20.026;96.257;89.918;98.830
20.027;96.254;89.911;98.829
20.027;96.252;89.904;98.828
20.028;96.249;89.897;98.827
20.029;96.247;89.890;98.827
20.030;96.244;89.880;98.826
20.031;96.241;89.867;98.825
20.032;96.239;89.855;98.824
20.032;96.236;89.842;98.823
20.033;96.233;89.829;98.823
20.034;96.230;89.816;98.822
20.035;96.228;89.803;98.821
20.036;96.226;89.790;98.820
20.037;96.224;89.777;98.820
20.038;96.221;89.764;98.819
20.038;96.219;89.751;98.818
20.039;96.217;89.738;98.817
20.040;96.215;89.732;98.816
20.041;96.212;89.725;98.816
20.042;96.210;89.719;98.815
20.042;96.207;89.713;98.814
20.043;96.203;89.707;98.813
20.044;96.200;89.701;98.813
20.045;96.198;89.695;98.812
20.046;96.195;89.689;98.811
20.047;96.192;89.683;98.810
20.047;96.188;89.677;98.809
20.048;96.185;89.671;98.809
20.049;96.183;89.665;98.808
20.050;96.180;89.659;98.807
20.051;96.177;89.652;98.806
20.052;96.175;89.646;98.806
20.053;96.172;89.640;98.805
20.053;96.169;89.634;98.804
20.054;96.167;89.628;98.803
20.055;96.164;89.622;98.802
20.056;96.161;89.616;98.802
20.057;96.158;89.610;98.801
20.057;96.156;89.604;98.800
20.058;96.153;89.598;98.799
20.059;96.151;89.592;98.798
20.060;96.148;89.586;98.798
20.061;96.146;89.580;98.797
20.062;96.143;89.573;98.796
20.062;96.141;89.567;98.795
20.063;96.139;89.561;98.795
20.064;96.136;89.555;98.794
20.065;96.134;89.549;98.793
20.066;96.132;89.543;98.792
20.067;96.129;89.537;98.791
20.068;96.127;89.531;98.791
20.068;96.124;89.525;98.790
20.069;96.121;89.518;98.789
20.070;96.118;89.512;98.788
20.071;96.115;89.506;98.788
20.072;96.112;89.498;98.787
20.072;96.109;89.485;98.786
20.073;96.107;89.473;98.785
20.074;96.104;89.461;98.785
20.075;96.102;89.448;98.784
20.076;96.100;89.436;98.783
20.077;96.098;89.424;98.782
20.078;96.095;89.411;98.782
20.078;96.094;89.399;98.781
20.079;96.092;89.389;98.780
20.080;96.091;89.383;98.779
20.081;96.089;89.376;98.778
20.082;96.088;89.369;98.778
20.083;96.086;89.362;98.777
20.083;96.085;89.356;98.776
20.084;96.083;89.349;98.775
20.085;96.080;89.342;98.775
20.086;96.077;89.335;98.774
20.087;96.075;89.328;98.773
20.087;96.072;89.322;98.772
20.088;96.070;89.315;98.772
20.089;96.067;89.307;98.771
20.090;96.065;89.296;98.770
20.091;96.062;89.285;98.769
20.092;96.059;89.274;98.768
20.093;96.057;89.262;98.768
20.093;96.054;89.251;98.767
20.094;96.052;89.240;98.766
20.095;96.049;89.228;98.765
20.096;96.046;89.217;98.765
20.097;96.044;89.206;98.764
20.098;96.041;89.194;98.763
20.098;96.039;89.183;98.762
20.099;96.036;89.172;98.761
20.100;96.034;89.160;98.761
20.101;96.032;89.149;98.760
20.102;96.030;89.137;98.759
20.102;96.028;89.123;98.758
20.103;96.026;89.107;98.758
20.104;96.024;89.091;98.757
20.105;96.022;89.074;98.756
20.106;96.020;89.058;98.755
20.107;96.018;89.042;98.754
20.108;96.016;89.026;98.754
20.108;96.014;89.009;98.753
20.109;96.012;88.993;98.752
20.110;96.009;88.977;98.751
20.111;96.006;88.960;98.750
20.112;96.003;88.944;98.750
20.113;96.000;88.928;98.749
20.113;95.997;88.911;98.748
20.114;95.994;88.895;98.747
20.115;95.991;88.878;98.746
20.116;95.988;88.862;98.746
20.117;95.986;88.845;98.745
20.117;95.984;88.829;98.744
20.118;95.982;88.812;98.743
20.119;95.980;88.796;98.742
20.120;95.978;88.779;98.742
20.121;95.976;88.762;98.741
20.122;95.974;88.746;98.740
20.123;95.972;88.729;98.739
20.123;95.970;88.712;98.738
20.124;95.968;88.696;98.737
20.125;95.966;88.679;98.737
20.126;95.964;88.665;98.736
20.127;95.961;88.652;98.735
20.127;95.958;88.639;98.734
20.128;95.956;88.625;98.733
20.129;95.953;88.612;98.733
20.130;95.950;88.599;98.732
20.131;95.948;88.585;98.731
20.132;95.945;88.572;98.730
20.133;95.942;88.558;98.729
20.133;95.939;88.545;98.729
20.134;95.937;88.532;98.728
20.135;95.934;88.518;98.727
20.136;95.931;88.505;98.726
20.137;95.929;88.491;98.725
20.137;95.926;88.478;98.724
20.138;95.923;88.464;98.724
20.139;95.920;88.451;98.723
20.140;95.917;88.437;98.722
20.141;95.913;88.424;98.721
20.142;95.910;88.410;98.720
20.142;95.907;88.397;98.719
20.143;95.902;88.383;98.718
20.144;95.898;88.369;98.717
20.145;95.894;88.356;98.716
20.146;95.890;88.342;98.714
20.147;95.886;88.329;98.713
20.148;95.882;88.315;98.712
20.148;95.878;88.301;98.711
20.149;95.875;88.288;98.710
20.150;95.872;88.274;98.709
20.151;95.870;88.260;98.708
20.152;95.867;88.247;98.707
20.152;95.864;88.233;98.706
20.153;95.861;88.219;98.705
20.154;95.858;88.205;98.704
20.155;95.856;88.192;98.704
20.156;95.853;88.178;98.703
20.157;95.850;88.164;98.702
20.157;95.848;88.150;98.701
20.158;95.845;88.137;98.700
20.159;95.843;88.123;98.699
20.160;95.840;88.109;98.698
20.161;95.837;88.095;98.697
20.162;95.833;88.081;98.697
20.163;95.829;88.067;98.696
20.163;95.825;88.054;98.695
20.164;95.821;88.040;98.694
20.165;95.817;88.026;98.693
20.166;95.814;88.012;98.692
20.167;95.811;87.998;98.691
20.167;95.808;87.984;98.689
20.168;95.805;87.970;98.688
20.169;95.802;87.956;98.687
20.170;95.799;87.942;98.686
20.171;95.796;87.928;98.685
20.172;95.793;87.914;98.683
20.172;95.790;87.900;98.682
20.173;95.787;87.886;98.681
20.174;95.784;87.872;98.680
20.175;95.780;87.858;98.678
20.176;95.777;87.844;98.677
20.177;95.775;87.830;98.676
20.178;95.772;87.816;98.675
20.178;95.770;87.802;98.674
20.179;95.767;87.788;98.674
20.180;95.765;87.774;98.673
20.181;95.763;87.759;98.673
20.182;95.761;87.745;98.673
20.182;95.758;87.731;98.672
20.183;95.756;87.717;98.672
20.184;95.754;87.703;98.671
20.185;95.752;87.689;98.671
20.186;95.749;87.674;98.670
20.187;95.746;87.660;98.670
20.188;95.743;87.646;98.669
20.188;95.740;87.632;98.669
20.189;95.736;87.617;98.668
20.190;95.733;87.603;98.667
20.191;95.730;87.589;98.665
20.192;95.726;87.575;98.664
20.193;95.723;87.560;98.663
20.193;95.719;87.546;98.662
20.194;95.716;87.532;98.661
20.195;95.713;87.517;98.660
20.196;95.709;87.503;98.659
20.197;95.706;87.489;98.658
20.197;95.703;87.474;98.657
20.198;95.700;87.460;98.656
20.199;95.697;87.445;98.655
20.200;95.695;87.431;98.654
20.201;95.692;87.415;98.652
20.202;95.690;87.399;98.651
20.203;95.687;87.383;98.650
20.203;95.684;87.367;98.649
20.204;95.680;87.351;98.648
20.205;95.676;87.335;98.647
20.206;95.673;87.318;98.646
20.207;95.669;87.302;98.645
20.208;95.665;87.286;98.644
20.208;95.662;87.270;98.643
20.209;95.658;87.254;98.641
20.210;95.655;87.237;98.640
20.211;95.652;87.221;98.639
20.212;95.649;87.205;98.638
20.212;95.647;87.189;98.637
20.213;95.645;87.172;98.636
20.214;95.643;87.156;98.635
20.215;95.641;87.140;98.634
20.216;95.640;87.124;98.633
20.217;95.638;87.107;98.632
20.218;95.635;87.091;98.632
20.218;95.632;87.074;98.631
20.219;95.628;87.058;98.630
20.220;95.624;87.042;98.629
20.221;95.620;87.025;98.628
20.222;95.616;87.009;98.627
20.223;95.613;86.993;98.627
20.223;95.610;86.976;98.626
20.224;95.607;86.960;98.625
20.225;95.604;86.944;98.624
20.226;95.602;86.927;98.623
20.227;95.600;86.911;98.622
20.227;95.598;86.894;98.621
20.228;95.596;86.878;98.621
20.229;95.593;86.861;98.620
20.230;95.591;86.845;98.619
20.231;95.589;86.828;98.618
20.232;95.586;86.812;98.617
20.233;95.583;86.795;98.616
20.233;95.580;86.779;98.616
20.234;95.576;86.762;98.615
20.235;95.572;86.745;98.614
20.236;95.568;86.729;98.613
20.237;95.563;86.712;98.612
20.238;95.559;86.696;98.611
20.238;95.556;86.679;98.610
20.239;95.553;86.662;98.610
20.240;95.549;86.646;98.609
20.241;95.547;86.629;98.608
20.242;95.545;86.612;98.607
20.242;95.542;86.595;98.606
20.243;95.540;86.579;98.605
20.244;95.538;86.562;98.604
20.245;95.536;86.545;98.604
20.246;95.534;86.528;98.603
20.247;95.531;86.512;98.602
20.248;95.529;86.495;98.601
20.248;95.527;86.481;98.600
20.249;95.525;86.472;98.599
20.250;95.523;86.463;98.598
20.251;95.520;86.454;98.597
20.252;95.518;86.445;98.597
20.252;95.516;86.436;98.596
20.253;95.514;86.427;98.595
20.254;95.511;86.418;98.594
20.255;95.509;86.409;98.593
20.256;95.507;86.400;98.592
20.257;95.505;86.391;98.591
20.258;95.502;86.381;98.591
20.258;95.500;86.366;98.590
20.259;95.498;86.349;98.589
20.260;95.496;86.332;98.589
20.261;95.494;86.315;98.588
20.262;95.491;86.298;98.588
20.262;95.488;86.281;98.587
20.263;95.485;86.263;98.586
20.264;95.481;86.246;98.585
20.265;95.478;86.229;98.584
20.266;95.475;86.212;98.583
20.267;95.471;86.195;98.582
20.267;95.468;86.178;98.581
20.268;95.465;86.160;98.580
20.269;95.462;86.143;98.579
20.270;95.458;86.126;98.579
20.271;95.455;86.109;98.578
20.272;95.452;86.092;98.577
20.273;95.449;86.074;98.576
20.273;95.446;86.057;98.575
20.274;95.444;86.040;98.574
20.275;95.442;86.023;98.573
20.276;95.440;86.006;98.572
20.277;95.438;85.988;98.571
20.277;95.436;85.971;98.570
20.278;95.433;85.954;98.569
20.279;95.431;85.936;98.568
20.280;95.429;85.919;98.567
20.281;95.427;85.902;98.566
20.282;95.425;85.884;98.565
20.282;95.423;85.867;98.564
20.283;95.421;85.850;98.563
20.284;95.419;85.832;98.563
20.285;95.417;85.815;98.562
20.286;95.414;85.797;98.561
20.287;95.412;85.780;98.560
20.288;95.410;85.762;98.559
20.288;95.407;85.745;98.558
20.289;95.404;85.730;98.557
20.290;95.401;85.716;98.556
20.291;95.399;85.703;98.555
20.292;95.396;85.690;98.554
20.292;95.393;85.677;98.554
20.293;95.391;85.664;98.553
20.294;95.389;85.650;98.552
20.295;95.388;85.637;98.551
20.296;95.385;85.624;98.550
20.297;95.382;85.611;98.549
20.297;95.378;85.598;98.548
20.298;95.375;85.584;98.547
20.299;95.372;85.571;98.546
20.300;95.369;85.558;98.545
20.301;95.365;85.544;98.545
20.302;95.362;85.531;98.544
20.303;95.359;85.518;98.543
20.303;95.355;85.504;98.542
20.304;95.352;85.491;98.541
20.305;95.348;85.478;98.540
20.306;95.344;85.464;98.539
20.307;95.341;85.451;98.538
20.307;95.337;85.437;98.537
20.308;95.333;85.424;98.536
20.309;95.330;85.411;98.535
20.310;95.326;85.397;98.535
20.311;95.322;85.384;98.534
20.312;95.319;85.370;98.533
20.312;95.315;85.357;98.532
20.313;95.311;85.343;98.531
20.314;95.307;85.330;98.530
20.315;95.303;85.316;98.529
20.316;95.299;85.303;98.528
20.317;95.295;85.289;98.527
20.318;95.291;85.276;98.526
20.318;95.287;85.262;98.525
20.319;95.283;85.249;98.525
20.320;95.279;85.235;98.524
20.321;95.275;85.219;98.523
20.322;95.271;85.203;98.522
20.322;95.267;85.186;98.521
20.323;95.263;85.170;98.520
20.324;95.260;85.154;98.519
20.325;95.257;85.137;98.518
20.326;95.254;85.121;98.517
20.327;95.251;85.104;98.516
20.328;95.247;85.088;98.515
20.328;95.244;85.072;98.514
20.329;95.241;85.055;98.513
20.330;95.238;85.039;98.512
20.331;95.235;85.022;98.512
20.332;95.231;85.006;98.511
20.333;95.228;84.989;98.510
20.333;95.225;84.973;98.509
20.334;95.222;84.956;98.508
20.335;95.217;84.940;98.507
20.336;95.212;84.923;98.506
20.337;95.207;84.906;98.505
20.337;95.202;84.890;98.504
20.338;95.197;84.873;98.503
20.339;95.192;84.857;98.502
20.340;95.187;84.840;98.501
20.341;95.184;84.824;98.500
20.342;95.181;84.807;98.499
20.343;95.178;84.790;98.499
20.343;95.175;84.774;98.498
20.344;95.172;84.757;98.497
20.345;95.169;84.741;98.496
20.346;95.166;84.724;98.495
20.347;95.163;84.708;98.494
20.348;95.159;84.691;98.493
20.348;95.155;84.674;98.492
20.349;95.152;84.658;98.491
20.350;95.148;84.641;98.490
20.351;95.145;84.624;98.489
20.352;95.142;84.608;98.488
20.352;95.139;84.591;98.487
20.353;95.136;84.574;98.486
20.354;95.132;84.558;98.485
20.355;95.129;84.541;98.484
20.356;95.126;84.524;98.483
20.357;95.123;84.507;98.482
20.358;95.120;84.491;98.481
20.358;95.115;84.474;98.481
20.359;95.111;84.457;98.480
20.360;95.107;84.440;98.479
20.361;95.103;84.423;98.478
20.362;95.099;84.407;98.477
20.363;95.096;84.388;98.476
20.363;95.093;84.368;98.475
20.364;95.091;84.348;98.474
20.365;95.088;84.328;98.473
20.366;95.085;84.308;98.472
20.367;95.082;84.288;98.471
20.367;95.079;84.268;98.470
20.368;95.077;84.248;98.469
20.369;95.074;84.228;98.468
20.370;95.071;84.208;98.467
20.371;95.068;84.188;98.466
20.372;95.066;84.168;98.465
20.373;95.064;84.148;98.464
20.373;95.062;84.128;98.463
20.374;95.061;84.108;98.462
20.375;95.057;84.088;98.461
20.376;95.054;84.067;98.460
20.377;95.051;84.047;98.459
20.377;95.046;84.032;98.458
20.378;95.042;84.018;98.457
20.379;95.037;84.005;98.457
20.380;95.033;83.991;98.456
20.381;95.029;83.977;98.455
20.382;95.025;83.964;98.454
20.383;95.020;83.950;98.453
20.383;95.016;83.937;98.452
20.384;95.012;83.923;98.451
20.385;95.008;83.909;98.450
20.386;95.004;83.895;98.449
20.387;95.000;83.882;98.448
20.387;94.996;83.868;98.447
20.388;94.992;83.854;98.446
20.389;94.988;83.841;98.445
20.390;94.984;83.823;98.444
20.391;94.979;83.806;98.443
20.392;94.975;83.789;98.442
20.392;94.971;83.771;98.441
20.393;94.967;83.754;98.440
20.394;94.963;83.737;98.439
20.395;94.959;83.719;98.439
20.396;94.955;83.702;98.438
20.397;94.951;83.685;98.437
20.398;94.947;83.667;98.436
20.398;94.942;83.650;98.435
20.399;94.938;83.633;98.434
20.400;94.934;83.615;98.433
20.401;94.930;83.598;98.433
20.402;94.926;83.580;98.432
20.402;94.922;83.563;98.431
20.403;94.918;83.545;98.430
20.404;94.913;83.528;98.429
20.405;94.909;83.510;98.428
20.406;94.906;83.493;98.427
20.407;94.902;83.476;98.427
20.407;94.898;83.464;98.426
20.408;94.895;83.452;98.425
20.409;94.891;83.441;98.424
20.410;94.889;83.429;98.423
20.411;94.886;83.417;98.422
20.412;94.883;83.405;98.421
20.413;94.880;83.394;98.421
20.413;94.878;83.382;98.420
20.414;94.877;83.370;98.419
20.415;94.875;83.358;98.418
20.416;94.873;83.347;98.417
20.417;94.871;83.335;98.416
20.417;94.869;83.323;98.415
20.418;94.867;83.311;98.414
20.419;94.866;83.299;98.413
20.420;94.864;83.288;98.412
20.421;94.862;83.276;98.411
20.422;94.860;83.264;98.411
20.422;94.858;83.252;98.410
20.423;94.856;83.240;98.409
20.424;94.853;83.228;98.408
20.425;94.850;83.216;98.407
20.426;94.846;83.205;98.406
20.427;94.842;83.193;98.406
20.428;94.838;83.181;98.405
20.428;94.834;83.169;98.404
20.429;94.830;83.157;98.403
20.430;94.826;83.145;98.402
20.431;94.822;83.133;98.401
20.432;94.820;83.121;98.401
20.432;94.817;83.109;98.400
20.433;94.814;83.097;98.399
20.434;94.811;83.085;98.398
20.435;94.807;83.073;98.397
20.436;94.804;83.058;98.396
20.437;94.800;83.044;98.395
20.438;94.797;83.030;98.394
20.438;94.793;83.015;98.394
20.439;94.790;83.001;98.393
20.440;94.786;82.986;98.392
20.441;94.783;82.972;98.391
20.442;94.779;82.958;98.390
20.443;94.776;82.943;98.389
20.443;94.772;82.929;98.388
20.444;94.768;82.914;98.387
20.445;94.765;82.900;98.387
20.446;94.761;82.885;98.386
20.447;94.758;82.871;98.385
20.447;94.753;82.856;98.384
20.448;94.748;82.842;98.383
20.449;94.743;82.827;98.382
20.450;94.738;82.813;98.381
20.451;94.735;82.798;98.380
20.452;94.731;82.784;98.380
20.453;94.727;82.769;98.379
20.453;94.725;82.755;98.378
20.454;94.722;82.740;98.377
20.455;94.719;82.726;98.376
20.456;94.715;82.711;98.375
20.457;94.711;82.697;98.374
20.458;94.708;82.682;98.373
20.458;94.704;82.668;98.372
20.459;94.701;82.653;98.372
20.460;94.697;82.638;98.371
20.461;94.694;82.624;98.370
20.462;94.691;82.609;98.369
20.462;94.688;82.595;98.368
20.463;94.685;82.580;98.367
20.464;94.682;82.565;98.366
20.465;94.679;82.551;98.365
20.466;94.676;82.536;98.364
20.467;94.673;82.520;98.364
20.468;94.670;82.501;98.363
20.468;94.667;82.483;98.362
20.469;94.663;82.464;98.361
20.470;94.660;82.446;98.360
20.471;94.657;82.428;98.359
20.472;94.654;82.409;98.358
20.473;94.651;82.391;98.357
20.473;94.648;82.372;98.356
20.474;94.645;82.354;98.355
20.475;94.642;82.335;98.355
20.476;94.639;82.317;98.354
20.477;94.635;82.298;98.353
20.477;94.631;82.280;98.352
20.478;94.627;82.261;98.351
20.479;94.623;82.243;98.350
20.480;94.618;82.224;98.349
20.481;94.614;82.205;98.348
20.482;94.610;82.187;98.347
20.483;94.606;82.168;98.346
20.483;94.602;82.150;98.345
20.484;94.598;82.131;98.345
20.485;94.594;82.112;98.344
20.486;94.590;82.094;98.343
20.487;94.585;82.075;98.342
20.488;94.581;82.056;98.341
20.488;94.577;82.037;98.340
20.489;94.573;82.019;98.339
20.490;94.569;82.000;98.338
20.491;94.565;81.981;98.337
20.492;94.561;81.962;98.336
20.492;94.559;81.944;98.335
20.493;94.556;81.925;98.335
20.494;94.553;81.906;98.334
20.495;94.550;81.887;98.333
20.496;94.548;81.868;98.332
20.497;94.545;81.849;98.331
20.498;94.542;81.830;98.330
20.498;94.540;81.811;98.329
20.499;94.537;81.793;98.328
20.500;94.534;81.778;98.327
20.501;94.532;81.765;98.326
20.502;94.530;81.752;98.325
20.502;94.527;81.738;98.324
20.503;94.524;81.725;98.324
20.504;94.521;81.712;98.323
20.505;94.517;81.699;98.322
20.506;94.514;81.685;98.321
20.507;94.511;81.672;98.320
20.508;94.507;81.659;98.319
20.508;94.504;81.646;98.318
20.509;94.502;81.632;98.317
20.510;94.500;81.619;98.316
20.511;94.497;81.606;98.315
20.512;94.493;81.593;98.314
20.512;94.489;81.579;98.313
20.513;94.485;81.566;98.312
20.514;94.481;81.553;98.312
20.515;94.477;81.539;98.311
20.516;94.472;81.526;98.310
20.517;94.468;81.513;98.309
20.517;94.464;81.499;98.308
20.518;94.461;81.486;98.307
20.519;94.458;81.473;98.306
20.520;94.454;81.459;98.305
20.521;94.450;81.446;98.304
20.522;94.446;81.432;98.303
20.523;94.442;81.418;98.302
20.523;94.438;81.399;98.301
20.524;94.434;81.379;98.300
20.525;94.430;81.360;98.299
20.526;94.425;81.340;98.298
20.527;94.421;81.321;98.298
20.527;94.418;81.301;98.297
20.528;94.414;81.282;98.296
20.529;94.411;81.262;98.295
20.530;94.408;81.242;98.294
20.531;94.404;81.223;98.293
20.532;94.401;81.203;98.292
20.532;94.399;81.184;98.291
20.533;94.397;81.164;98.290
20.534;94.395;81.144;98.289
20.535;94.393;81.124;98.288
20.536;94.391;81.105;98.287
20.537;94.389;81.085;98.286
20.538;94.386;81.065;98.285
20.538;94.384;81.045;98.284
20.539;94.382;81.025;98.283
20.540;94.380;81.006;98.282
20.541;94.378;80.986;98.281
20.542;94.376;80.966;98.281
20.542;94.373;80.946;98.280
20.543;94.369;80.926;98.279
20.544;94.366;80.906;98.278
20.545;94.362;80.886;98.277
20.546;94.358;80.866;98.276
20.547;94.353;80.846;98.275
20.547;94.350;80.826;98.274
20.548;94.346;80.806;98.273
20.549;94.343;80.786;98.272
20.550;94.340;80.766;98.271
20.551;94.338;80.746;98.270
20.552;94.335;80.726;98.269
20.553;94.332;80.706;98.268
20.553;94.330;80.686;98.267
20.554;94.327;80.666;98.266
20.555;94.325;80.646;98.265
20.556;94.322;80.626;98.264
20.557;94.319;80.605;98.263
20.557;94.317;80.585;98.262
20.558;94.314;80.565;98.261
20.559;94.311;80.545;98.260
20.560;94.309;80.525;98.260
20.561;94.306;80.504;98.259
20.562;94.304;80.484;98.258
20.562;94.301;80.464;98.257
20.563;94.298;80.443;98.256
20.564;94.296;80.423;98.255
20.565;94.293;80.403;98.254
20.566;94.290;80.382;98.253
20.567;94.288;80.362;98.252
20.568;94.285;80.342;98.251
20.568;94.283;80.321;98.250
20.569;94.280;80.301;98.249
20.570;94.277;80.280;98.248
20.571;94.275;80.260;98.247
20.572;94.272;80.239;98.246
20.572;94.269;80.219;98.245
20.573;94.267;80.198;98.244
20.574;94.264;80.178;98.243
20.575;94.261;80.157;98.242
20.576;94.258;80.137;98.241
20.577;94.255;80.116;98.240
20.578;94.251;80.095;98.239
20.578;94.248;80.075;98.238
20.579;94.244;80.054;98.237
20.580;94.241;80.034;98.236
20.581;94.237;80.013;98.235
20.582;94.234;79.992;98.234
20.583;94.231;79.972;98.233
20.583;94.229;79.951;98.232
20.584;94.226;79.930;98.231
20.585;94.224;79.909;98.230
20.586;94.222;79.889;98.229
20.587;94.220;79.868;98.228
20.587;94.217;79.847;98.227
20.588;94.215;79.826;98.226
20.589;94.213;79.805;98.225
20.590;94.211;79.784;98.224
20.591;94.208;79.764;98.223
20.592;94.206;79.743;98.222
20.593;94.203;79.722;98.221
20.593;94.199;79.701;98.220
20.594;94.195;79.680;98.219
20.595;94.191;79.659;98.218
20.596;94.187;79.638;98.217
20.597;94.183;79.617;98.217
20.598;94.178;79.596;98.216
20.598;94.174;79.575;98.215
20.599;94.169;79.554;98.214
20.600;94.164;79.533;98.213
20.601;94.158;79.512;98.212
20.602;94.153;79.491;98.211
20.602;94.147;79.470;98.210
20.603;94.141;79.448;98.209
20.604;94.136;79.427;98.208
20.605;94.130;79.406;98.207
20.606;94.125;79.385;98.206
20.607;94.119;79.364;98.205
20.608;94.114;79.343;98.204
20.608;94.108;79.321;98.203
20.609;94.102;79.300;98.202
20.610;94.097;79.279;98.201
20.611;94.091;79.257;98.200
20.612;94.086;79.236;98.199
20.613;94.081;79.215;98.198
20.613;94.076;79.194;98.197
20.614;94.071;79.172;98.196
20.615;94.066;79.151;98.195
20.616;94.061;79.129;98.194
20.617;94.056;79.108;98.193
20.617;94.051;79.087;98.192
20.618;94.046;79.065;98.191
20.619;94.041;79.043;98.190
20.620;94.036;79.017;98.189
20.621;94.031;78.992;98.187
20.622;94.026;78.967;98.186
20.623;94.021;78.942;98.185
20.623;94.016;78.916;98.184
20.624;94.011;78.891;98.183
20.625;94.006;78.866;98.182
20.626;94.001;78.840;98.181
20.627;93.997;78.815;98.180
20.627;93.993;78.790;98.179
20.628;93.989;78.764;98.178
20.629;93.986;78.739;98.177
20.630;93.982;78.714;98.176
20.631;93.978;78.688;98.175
20.632;93.975;78.663;98.174
20.633;93.971;78.637;98.173
20.633;93.968;78.612;98.172
20.634;93.964;78.586;98.171
20.635;93.960;78.561;98.170
20.636;93.957;78.535;98.169
20.637;93.953;78.509;98.168
20.637;93.950;78.484;98.167
20.638;93.946;78.458;98.166
20.639;93.943;78.433;98.165
20.640;93.939;78.407;98.164
20.641;93.935;78.381;98.163
20.642;93.932;78.356;98.162
20.642;93.928;78.330;98.161
20.643;93.924;78.304;98.160
20.644;93.921;78.278;98.159
20.645;93.917;78.253;98.158
20.646;93.914;78.227;98.157
20.647;93.910;78.201;98.156
20.648;93.906;78.175;98.155
20.648;93.903;78.149;98.154
20.649;93.899;78.123;98.153
20.650;93.896;78.097;98.151
20.651;93.892;78.073;98.150
20.652;93.888;78.052;98.149
20.652;93.883;78.030;98.148
20.653;93.879;78.008;98.147
20.654;93.875;77.986;98.146
20.655;93.870;77.964;98.145
20.656;93.866;77.942;98.143
20.657;93.861;77.920;98.142
20.657;93.857;77.898;98.140
20.658;93.853;77.876;98.139
20.659;93.848;77.854;98.137
20.660;93.844;77.832;98.135
20.661;93.840;77.810;98.134
20.662;93.837;77.788;98.132
20.663;93.834;77.766;98.131
20.663;93.831;77.744;98.129
20.664;93.828;77.722;98.127
20.665;93.825;77.700;98.126
20.666;93.822;77.678;98.124
20.667;93.820;77.656;98.123
20.667;93.816;77.634;98.121
20.668;93.812;77.612;98.119
20.669;93.809;77.590;98.118
20.670;93.805;77.568;98.116
20.671;93.801;77.545;98.115
20.672;93.797;77.523;98.113
20.672;93.794;77.501;98.111
20.673;93.790;77.479;98.110
20.674;93.786;77.457;98.108
20.675;93.784;77.434;98.106
20.676;93.781;77.412;98.105
20.677;93.778;77.390;98.103
20.678;93.776;77.368;98.102
20.678;93.772;77.345;98.100
20.679;93.769;77.323;98.098
20.680;93.765;77.301;98.097
20.681;93.761;77.278;98.095
20.682;93.758;77.256;98.093
20.682;93.754;77.234;98.092
20.683;93.751;77.211;98.090
20.684;93.747;77.189;98.089
20.685;93.743;77.167;98.087
20.686;93.739;77.144;98.085
20.687;93.735;77.122;98.084
20.688;93.731;77.100;98.082
20.688;93.727;77.078;98.080
20.689;93.723;77.056;98.079
20.690;93.718;77.034;98.077
20.691;93.713;77.011;98.075
20.692;93.708;76.989;98.074
20.693;93.704;76.967;98.072
20.693;93.699;76.945;98.071
20.694;93.694;76.923;98.069
20.695;93.689;76.900;98.067
20.696;93.685;76.878;98.066
20.697;93.680;76.856;98.064
20.697;93.675;76.834;98.062
20.698;93.670;76.812;98.061
20.699;93.666;76.789;98.059
20.700;93.661;76.767;98.057
20.701;93.656;76.745;98.056
20.702;93.651;76.722;98.054
20.703;93.647;76.700;98.052
20.703;93.642;76.678;98.051
20.704;93.637;76.656;98.049
20.705;93.632;76.638;98.047
20.706;93.628;76.624;98.046
20.707;93.624;76.610;98.044
20.708;93.620;76.597;98.042
20.708;93.615;76.583;98.041
20.709;93.612;76.569;98.039
20.710;93.608;76.556;98.037
20.711;93.605;76.542;98.036
20.712;93.602;76.529;98.034
20.712;93.599;76.515;98.033
20.713;93.597;76.502;98.033
20.714;93.594;76.488;98.032
20.715;93.591;76.465;98.032
20.716;93.589;76.442;98.031
20.717;93.586;76.418;98.030
20.718;93.583;76.395;98.030
20.718;93.580;76.371;98.029
20.719;93.578;76.348;98.029
20.720;93.575;76.324;98.028
20.721;93.571;76.301;98.028
20.722;93.567;76.277;98.027
20.723;93.563;76.254;98.027
20.723;93.558;76.230;98.026
20.724;93.554;76.207;98.025
20.725;93.550;76.183;98.025
20.726;93.545;76.160;98.024
20.727;93.541;76.136;98.024
20.727;93.536;76.112;98.023
20.728;93.532;76.089;98.023
20.729;93.528;76.065;98.022
20.730;93.523;76.041;98.022
20.731;93.518;76.018;98.021
20.732;93.514;75.994;98.020
20.733;93.509;75.970;98.020
20.733;93.504;75.946;98.019
20.734;93.499;75.923;98.019
20.735;93.494;75.899;98.018
20.736;93.490;75.875;98.018
20.737;93.487;75.851;98.017
20.738;93.483;75.827;98.017
20.738;93.479;75.804;98.016
20.739;93.475;75.780;98.015
20.740;93.470;75.756;98.015
20.741;93.466;75.732;98.014
20.742;93.462;75.708;98.014
20.742;93.457;75.684;98.013
20.743;93.453;75.660;98.013
20.744;93.448;75.636;98.012
20.745;93.444;75.612;98.011
20.746;93.439;75.588;98.011
20.747;93.435;75.564;98.010
20.748;93.430;75.540;98.010
20.748;93.424;75.516;98.009
20.749;93.418;75.492;98.009
20.750;93.414;75.468;98.008
